line_name,specimen__id,specimen__name,specimen__hemisphere,structure__id,structure__name,structure__acronym,structure_parent__id,structure_parent__acronym,structure__layer,nr__max_euclidean_distance,nr__number_stems,nr__number_bifurcations,nr__average_contraction,nr__average_parent_daughter_ratio,nrwkf__id,erwkf__id,ef__upstroke_downstroke_ratio_long_square,ef__adaptation,ef__f_i_curve_slope,ef__threshold_i_long_square,ef__tau,ef__avg_isi,ef__avg_firing_rate,ef__ri,ef__peak_t_ramp,ef__vrest,si__height,si__width,si__path,csl__x,csl__y,csl__z,csl__normalized_depth,cell_reporter_status,m__glif,m__biophys_perisomatic,m__biophys_all_active,tag__apical,tag__dendrite_type,morph_thumb_path,ephys_thumb_path,ephys_inst_thresh_thumb_path,id
Sst-IRES-Cre,475047891,Sst-IRES-Cre;Ai14-183332.03.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491202391,2.082211053,0.086023317,0.037019681,50,37.47253311,100.0938889,9.990619918,310.4687912,2.281595,-72.00273605,9447,9452,/external/mousecelltypes/prod507/specimen_475047891/min_xy_475047891.aff,9181.37,1236.59,3395.12,0.574508,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/491381190,/api/v2/well_known_file_download/491381193,747
Sst-IRES-Cre,466271455,Sst-IRES-Cre;Ai14-179870.03.01.01,left,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,,,,,,,491202797,2.081750378,0.027609968,0.427343018,50,19.66185578,58.398125,17.12383745,124.8437894,1.121965,-57.76828657,,,,8872.19,1706.11,2596.34,0.729094,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487635014,/api/v2/well_known_file_download/491384511,737
Sst-IRES-Cre,324257146,Sst-IRES-Cre;Ai14-173191.06.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,189.9951138,5,13,0.870110492,0.722476782,491770198,491199621,2.079074458,0.006477523,0.269417476,130,19.36608971,15.22584615,65.67779484,245.3125,2.20584,-72.58281708,5764,5759,/external/mousecelltypes/prod197/specimen_324257146/min_xy_324257146.aff,7805.79,894.395,3297.92,0.407702,cre reporter positive,0,0,0,NA,aspiny,/api/v2/well_known_file_download/487661097,/api/v2/well_known_file_download/487630719,/api/v2/well_known_file_download/491378361,718
Htr3a-Cre_NO152,490729633,Htr3a-Cre_NO152;Ai14-213853.03.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,497262532,2.07769606,0.041579961,0.034118487,40,14.86004596,9.3075,107.4402364,276.2500028,8.49425,-70.52570584,,,,9071.89,1143.03,8770.25,0.191788,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/490750363,/api/v2/well_known_file_download/491611448,148
Sst-IRES-Cre,482744155,Sst-IRES-Cre;Ai14-199394.06.01.01,left,312782558,"Anterior area, layer 4",VISa4,312782546,VISa,4,,,,,,,491316992,2.067313084,0.087258304,0.214628624,50,23.96317262,67.75321429,14.75944736,238.2812525,2.093845,-66.55571404,,,,7719.49,842.292,3367.02,0.375255,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/484631853,/api/v2/well_known_file_download/491376535,783
Sst-IRES-Cre,479897420,Sst-IRES-Cre-197628.06.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496600724,2.036198857,0.053238691,0.180756581,30.00000191,37.59843828,67.36285714,14.84497604,319.8662184,1.1590825,-64.98033829,,,,8359.46,1025.72,3172.75,0.471423,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/491382328,/api/v2/well_known_file_download/491382331,774
Ctgf-2A-dgCre,501845152,Ctgf-2A-dgCre;Ai14(IVSCC)-229236.06.01.01,left,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,660.9569846,7,22,0.869405268,0.834782457,,515376558,2.02526546,0.013580106,0.281939181,150,10.09800627,50.59684211,19.76407931,99.21874851,8.70164,-70.68806458,5747,7597,/external/mousecelltypes/prod657/specimen_501845152/min_xy_501845152.aff,7760.08,1302.3,3323.81,0.880477,cre reporter negative,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512191813,/api/v2/well_known_file_download/512191815,1
Sst-IRES-Cre,491030723,Sst-IRES-Cre;Ai14-216078.03.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496603007,2.019670086,0.148728704,0.321770191,120.0000076,24.52684103,36.50666667,27.39225712,186.7187136,5.092795,-71.58110942,,,,8388.93,1196.98,8177.37,0.662257,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/491086889,/api/v2/well_known_file_download/491762074,804
Htr3a-Cre_NO152,475619045,Htr3a-Cre_NO152;Ai14-185551.06.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496390178,2.016593348,,0.034548408,70,17.29912747,,,252.1875066,2.6191475,-60.188797,9433,5769,/external/mousecelltypes/prod375/specimen_475619045/min_xy_475619045.aff,7917.95,915.454,3092.86,0.348843,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/487615824,/api/v2/well_known_file_download/491378709,100
Ntsr1-Cre_GN220,488687894,Ntsr1-Cre;Ai14-212351.04.02.01,right,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,,,,,,,496453611,2.013617342,,0.074902346,350,9.881655315,42.5025,23.52802776,106.2501957,8.595875,-71.91992748,9398,7573,/external/mousecelltypes/prod546/specimen_488687894/min_xy_488687894.aff,8636.06,1127.08,7550.9,0.804917,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/488689259,/api/v2/well_known_file_download/491376587,244
Sst-IRES-Cre,322197295,Sst-IRES-Cre;Ai14-172531.03.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491199867,2.010473518,0.134182159,0.041748942,40,36.19731893,28.2175,35.43900062,343.1250728,1.754295,-70.1564767,,,,9037.88,1155.79,3047.33,0.404788,cre reporter positive,5,0,0,NA,aspiny,,/api/v2/well_known_file_download/487630805,/api/v2/well_known_file_download/491376306,707
Sst-IRES-Cre,329224678,Sst-IRES-Cre;Ai14-177354.04.02.01,right,613,"Lateral visual area, layer 5",VISl5,409,VISl,5,,,,,,,491199915,2.009733874,,0.084258857,130,14.20304253,44.7975,22.32267426,183.9062105,5.279625,-77.70492102,,,,8851.86,1757.59,9019.68,0.637045,cre reporter positive,5,0,0,NA,aspiny,,/api/v2/well_known_file_download/487637045,/api/v2/well_known_file_download/491380382,730
Sst-IRES-Cre,497560724,Sst-IRES-Cre;Ai14-226663.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,515412125,2.007844428,,0.024107143,210,11.2996948,15.8,63.29113924,128.1249225,8.6629,-75.43912506,5745,7585,/external/mousecelltypes/prod615/specimen_497560724/min_xy_497560724.aff,8693.97,1428.69,2746.81,0.604796,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/514791273,/api/v2/well_known_file_download/514791276,805
Sst-IRES-Cre,388874977,Sst-IRES-Cre;Ai14-172534.05.01.01,left,312782616,"Rostrolateral area, layer 5",VISrl5,417,VISrl,5,,,,,,,491199752,2.002013429,,0.087957611,90,13.6731957,23.9825,41.69707078,192.1876907,3.9157225,-68.99656405,7602,7614,/external/mousecelltypes/prod251/specimen_388874977/min_xy_388874977.aff,8328.11,1428.96,2471.42,0.510301,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487631584,/api/v2/well_known_file_download/491380708,734
Sst-IRES-Cre,476093220,Sst-IRES-Cre;Ai14-187425.03.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491202491,1.973528281,0.586460945,0.044610509,130,10.86789846,115.595,8.650893205,165.4687927,12.03458667,-69.45946954,7590,5742,/external/mousecelltypes/prod382/specimen_476093220/min_xy_476093220.aff,8572.92,1324.79,8812.1,0.439004,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/487635748,/api/v2/well_known_file_download/491382105,760
Sst-IRES-Cre,473593847,Sst-IRES-Cre;Ai14-182533.02.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,224.9287246,5,19,0.879392096,0.743303194,508278917,496282874,1.968910414,,0.079897789,130,18.97473797,32.18,31.07520199,197.3436756,6.302968333,-74.26080968,5743,7590,/external/mousecelltypes/prod511/specimen_473593847/min_xy_473593847.aff,8950.77,1163.8,7981.91,0.590422,cre reporter positive,5,0,0,NA,sparsely spiny,/api/v2/well_known_file_download/508279129,/api/v2/well_known_file_download/491378704,/api/v2/well_known_file_download/491378713,746
Sst-IRES-Cre,501280518,Sst-IRES-Cre;Ai14-228573.05.02.01,right,565,"posteromedial visual area, layer 5",VISpm5,533,VISpm,5,,,,,,,515389995,1.960990565,0.251061542,0.174330357,90,10.40434083,140.15,7.135212273,153.2812417,5.2207,-70.6198349,,,,8646.01,710.181,7339.94,0.388496,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/514802230,/api/v2/well_known_file_download/514802232,807
Sst-IRES-Cre,485466109,Sst-IRES-Cre;Ai14-202729.03.02.01,right,593,"Primary visual area, layer 1",VISp1,385,VISp,1,347.3074521,5,21,0.77688432,0.871104889,496079508,491317295,1.935758431,0.048708825,0.297916673,170,13.74110591,118.3971429,8.446149762,147.6562543,6.180386667,-65.50342274,11260,7577,/external/mousecelltypes/prod487/specimen_485466109/min_xy_485466109.aff,8826.59,448.458,7826.24,0.0340259,cre reporter positive,2,1,0,NA,aspiny,/api/v2/well_known_file_download/496080019,/api/v2/well_known_file_download/485484946,/api/v2/well_known_file_download/491378712,792
Htr3a-Cre_NO152,486875162,Htr3a-Cre_NO152;Ai14-209860.03.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,496604398,1.934570444,0.011450646,0.170646076,90,14.55648021,51.82277778,19.29653413,257.6562525,2.066953333,-66.219084,,,,8976.25,1333.51,2312.02,0.207447,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/486877361,/api/v2/well_known_file_download/491381549,140
Htr3a-Cre_NO152,475740357,Htr3a-Cre_NO152;Ai14-185556.03.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496604975,1.92722942,0.202804702,0.250513708,90,14.68927486,123.11,8.122816993,190.1787141,4.0507875,-70.54980873,,,,8984.83,1307.36,2614.49,0.346665,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/491383899,/api/v2/well_known_file_download/491383901,106
Sst-IRES-Cre,464212183,Sst-IRES-Cre;Ai14-165865.05.02.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,264.7964404,3,18,0.878901266,0.97356417,491119539,491202881,1.915683689,0.010660192,0.387014762,70,19.03595329,50.91222222,19.64164903,223.437574,2.84821,-65.77166494,7577,7578,/external/mousecelltypes/prod132/specimen_464212183/min_xy_464212183.aff,8285.43,1236.95,3155.81,0.695336,cre reporter positive,5,1,1,NA,aspiny,/api/v2/well_known_file_download/487659500,/api/v2/well_known_file_download/487630084,/api/v2/well_known_file_download/491377895,736
Sst-IRES-Cre,500966656,Sst-IRES-Cre;Ai14-226664.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,515456043,1.913293327,0.023051752,0.360044643,70,23.24448837,49.98842105,20.00463265,232.0313156,3.59351,-70.61535645,9432,5745,/external/mousecelltypes/prod615/specimen_500966656/min_xy_500966656.aff,8801.34,1604.5,2333.54,0.490189,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/512490936,/api/v2/well_known_file_download/512490938,806
Sst-IRES-Cre,501282204,Sst-IRES-Cre;Ai14-228573.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,515459528,1.892868623,0.221940623,0.194525554,170,19.52773646,55.24,18.10282404,132.6562464,6.196833333,-73.60150909,,,,8952.69,1083.19,8101.51,0.462113,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/511638395,/api/v2/well_known_file_download/511638397,808
Sst-IRES-Cre,328535908,Sst-IRES-Cre;Ai14-175895.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491199318,1.876785595,0.010706707,0.461329066,20,54.69367154,30.236875,33.07220075,468.4151662,0.728968333,-67.41945699,5770,5754,/external/mousecelltypes/prod226/specimen_328535908/min_xy_328535908.aff,8523.84,960.623,3616.97,0.553277,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/487633787,/api/v2/well_known_file_download/491384118,727
Htr3a-Cre_NO152,326774520,Htr3a-Cre_NO152;Ai14-175478.03.01.01,right,41,"posteromedial visual area, layer 2/3",VISpm2/3,533,VISpm,02-Mar,,,,,,,491198590,1.869629956,0.094857789,0.081215622,20,15.00804203,15.60666667,64.07518155,271.875,0.630865,-55.23377473,9448,9428,/external/mousecelltypes/prod221/specimen_326774520/min_xy_326774520.aff,8356.95,614.061,7452.78,0.305632,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/487609886,/api/v2/well_known_file_download/491376244,71
Htr3a-Cre_NO152,327970859,Htr3a-Cre_NO152;Ai14-175482.05.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491197986,1.861405916,,0.017220145,40,15.42851397,7.995,125.0781739,259.2188237,,-67.18081623,5755,7600,/external/mousecelltypes/prod231/specimen_327970859/min_xy_327970859.aff,8315.54,1082.42,8609.8,0.353335,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487609062,/api/v2/well_known_file_download/491376729,79
Htr3a-Cre_NO152,482764620,Htr3a-Cre_NO152;Ai14-200456.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491316910,1.854243144,0.109690434,0.1147289,20,25.50111445,75.06227273,13.32227181,454.5311779,0.84312,-64.80349051,,,,8034.32,989.185,3314.4,0.516191,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/484631911,/api/v2/well_known_file_download/491380476,136
Sst-IRES-Cre,473011949,Sst-IRES-Cre;Ai14-181378.04.02.01,right,312782590,"Laterointermediate area, layer 5",VISli5,312782574,VISli,5,295.2963546,8,46,0.887631076,0.804608904,491771217,496281348,1.849285475,,0.040861029,70,41.13182629,40.3,24.81389578,267.8124644,6.57645,-70.22204376,7594,9434,/external/mousecelltypes/prod340/specimen_473011949/min_xy_473011949.aff,8712.06,2126.64,9531.14,0.599248,cre reporter positive,5,0,0,NA,aspiny,/api/v2/well_known_file_download/487661940,/api/v2/well_known_file_download/487637331,/api/v2/well_known_file_download/491378289,741
Sst-IRES-Cre,480183339,Sst-IRES-Cre;Ai14-197621.03.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,488746696,1.842653434,0.031409164,0.359594107,60.00000381,18.93369872,49.98166667,20.00733602,210.7812904,2.832433333,-68.21123103,,,,9024.8,946.648,3305.17,0.321458,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/483147904,/api/v2/well_known_file_download/491384740,778
Sst-IRES-Cre,485287282,Sst-IRES-Cre;Ai14-203492.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491316326,1.842548291,0.154108538,0.038945578,50,33.12586747,19.57166667,51.09426893,251.5625025,2.330336667,-65.2986696,7595,5758,/external/mousecelltypes/prod492/specimen_485287282/min_xy_485287282.aff,8407.66,804.53,7827.8,0.387448,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/485288078,/api/v2/well_known_file_download/491381905,788
Htr3a-Cre_NO152,479107488,Htr3a-Cre_NO152;Ai14-182497.06.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496605398,1.816516538,0.012016623,0.450549452,10,47.27047084,25.87513514,38.64714116,429.4642573,0.574805,-61.41803741,9427,7592,/external/mousecelltypes/prod507/specimen_479107488/min_xy_479107488.aff,8162.74,1159.44,3154.18,0.623411,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/491378510,/api/v2/well_known_file_download/491378513,113
Sst-IRES-Cre,478396248,Sst-IRES-Cre;Ai14-192340.03.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,491.2858925,5,11,0.908148682,0.662134733,491119723,491202645,1.805307326,0.028792683,0.464977976,50,45.83244757,45.13928571,22.1536514,422.031299,1.932268333,-66.75810856,7593,5764,/external/mousecelltypes/prod405/specimen_478396248/min_xy_478396248.aff,9009.37,1361.57,8556.59,0.497606,cre reporter positive,2,1,1,NA,aspiny,/api/v2/well_known_file_download/487661721,/api/v2/well_known_file_download/487636555,/api/v2/well_known_file_download/491378761,771
Sst-IRES-Cre,324466628,Sst-IRES-Cre;Ai14-173196.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491199740,1.804733222,0.067294892,0.298333347,150,12.58182675,32.16,31.09452736,143.9062869,7.499023333,-73.18584723,7611,7614,/external/mousecelltypes/prod210/specimen_324466628/min_xy_324466628.aff,8508.59,1360.22,2977.03,0.701014,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487629608,/api/v2/well_known_file_download/491383217,720
Sst-IRES-Cre,482692974,Sst-IRES-Cre;Ai14-199391.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491316002,1.802031887,0.021750802,0.431535974,90,13.91701198,48.41894737,20.65307187,194.5312138,3.635985,-75.59932826,7592,7585,/external/mousecelltypes/prod466/specimen_482692974/min_xy_482692974.aff,8552.92,1224.36,2862.52,0.497792,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/485479637,/api/v2/well_known_file_download/491381555,781
Sst-IRES-Cre,475049291,Sst-IRES-Cre;Ai14-183332.05.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,427.1388083,4,15,0.870349389,0.717868986,486041255,491202363,1.80126815,0.021637165,0.297994987,90,26.20631091,65.47357143,15.27333821,218.2813665,3.428966667,-67.52550013,9432,7608,/external/mousecelltypes/prod354/specimen_475049291/min_xy_475049291.aff,8685.27,1425.63,8462.06,0.700169,cre reporter positive,0,0,1,NA,sparsely spiny,/api/v2/well_known_file_download/487662261,/api/v2/well_known_file_download/491382983,/api/v2/well_known_file_download/491382989,748
Htr3a-Cre_NO152,486921382,Htr3a-Cre_NO152;Ai14-209865.02.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496453732,1.798611633,,0.032721879,90,33.53892269,21.18,47.21435316,202.5240696,4.583363333,-67.20266045,7570,5732,/external/mousecelltypes/prod523/specimen_486921382/min_xy_486921382.aff,9236.62,1224.13,3083,0.413819,cre reporter positive,5,0,0,NA,aspiny,,/api/v2/well_known_file_download/486930105,/api/v2/well_known_file_download/491383515,141
Htr3a-Cre_NO152,482493761,Htr3a-Cre_NO152;Ai14-200441.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496390108,1.795928686,,0.081359649,70,24.37427576,31.2675,31.98209003,258.2812905,3.805903333,-71.56192398,3902,5738,/external/mousecelltypes/prod511/specimen_482493761/min_xy_482493761.aff,8501.94,1253.05,2572.18,0.381771,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/483152435,/api/v2/well_known_file_download/491381480,128
Sst-IRES-Cre,313862306,Sst-IRES-Cre;Ai14-167636.04.01.01,left,74,"Lateral visual area, layer 6a",VISl6a,409,VISl,6a,252.0379387,6,16,0.859432096,0.776994459,491119517,491199529,1.794451812,0.051145927,0.382183907,29.99999809,25.40371846,41.76391304,23.94411651,367.6562463,1.390513333,-72.70973382,5737,5732,/external/mousecelltypes/prod132/specimen_313862306/min_xy_313862306.aff,8476.6,1687.91,2410.08,0.702682,cre reporter positive,0,1,1,NA,aspiny,/api/v2/well_known_file_download/487660664,/api/v2/well_known_file_download/487630536,/api/v2/well_known_file_download/491377010,705
Htr3a-Cre_NO152,475623964,Htr3a-Cre_NO152;Ai14-185555.05.01.01,left,312782608,"Rostrolateral area, layer 2/3",VISrl2/3,417,VISrl,02-Mar,322.4500977,2,28,0.93926333,0.876786989,491119383,491216198,1.793962163,,0.009840675,110,13.94322073,,,219.5312523,,-71.57589595,9436,7582,/external/mousecelltypes/prod369/specimen_475623964/min_xy_475623964.aff,7622.12,796.483,2884.16,0.135336,cre reporter positive,0,0,0,NA,aspiny,/api/v2/well_known_file_download/489405328,/api/v2/well_known_file_download/487611004,/api/v2/well_known_file_download/491383286,104
Htr3a-Cre_NO152,490149337,Htr3a-Cre_NO152;Ai14-213853.05.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,497262774,1.781039193,0.053127976,0.04601483,140,7.875618699,8.77375,113.9763499,166.7186753,17.982005,-72.03617925,,,,8435.22,894.336,8285.25,0.305524,cre reporter positive,5,0,0,NA,aspiny,,/api/v2/well_known_file_download/490149726,/api/v2/well_known_file_download/491529792,147
Sst-IRES-Cre,488677942,Sst-IRES-Cre;Ai14-212983.04.01.01,left,312782612,"Rostrolateral area, layer 4",VISrl4,417,VISrl,4,,,,,,,496603202,1.780832542,,0.047485305,170,10.15251433,33.365,29.97152705,111.8750011,9.956368333,-76.96106406,,,,8308.89,1233.36,2370.66,0.272933,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488678772,/api/v2/well_known_file_download/491517297,795
Htr3a-Cre_NO152,486557574,Htr3a-Cre_NO152;Ai14-207451.03.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496605926,1.777531019,0.025838693,0.385838159,60.00000381,12.0893384,33.045,30.26176426,230.1563286,2.60773,-73.41370111,,,,8655.18,765.678,3719.05,0.364284,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/486559092,/api/v2/well_known_file_download/491378008,139
